epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.69457257,0.5492391,0.38183933,1.3367841410674626,0.7031965255737305,0.595368504524231,0.42467132210731506,1.2573277950286865
1,0.69568527,0.57352465,0.40311795,1.2430303738087038,0.704754650592804,0.5818856358528137,0.41130703687667847,1.190549612045288
2,0.6956075,0.57508695,0.4047766,1.2574008813575854,0.7042571306228638,0.5715963840484619,0.400878369808197,1.0984511375427246
3,0.6956302,0.57984805,0.4093325,1.193753385185441,0.7040859460830688,0.6093445420265198,0.43907585740089417,1.0964734554290771
4,0.6956112,0.58316845,0.41290095,1.1820882850244074,0.7041720747947693,0.5008683800697327,0.3345658779144287,1.4731895923614502
5,0.69567263,0.5774668,0.406938,1.245338013183467,0.7040370106697083,0.5771899819374084,0.4066402018070221,1.1581673622131348
6,0.69569516,0.5792523,0.408604,1.2094297965493384,0.7035619020462036,0.6100464463233948,0.4398609399795532,1.2662009000778198
7,0.69561946,0.5826471,0.41191724,1.1758302569012098,0.7035321593284607,0.5964277982711792,0.4258241653442383,0.9306257963180542
8,0.69562167,0.5898522,0.4191897,1.1286484000237682,0.7037872076034546,0.5881125330924988,0.41752269864082336,1.091077208518982
9,0.69566596,0.5956478,0.4251059,1.0933477439080612,0.7037307024002075,0.5998726487159729,0.4292339086532593,1.070543646812439
10,0.69564843,0.5994811,0.42900422,1.0709248818928683,0.7037926316261292,0.6181262731552124,0.44800934195518494,0.7871508598327637
11,0.69566095,0.6018216,0.4312568,1.0642915787764742,0.7039467096328735,0.6156094670295715,0.4455600678920746,0.8748832941055298
12,0.6957024,0.6075655,0.4371858,1.0325686931610107,0.7044333219528198,0.6233745217323303,0.4537092447280884,0.8939440846443176
13,0.69776,0.6119926,0.4417699,1.015915680535232,0.706457793712616,0.618334949016571,0.4484200179576874,1.078987717628479
14,0.69897455,0.6163733,0.4462777,0.9981518437779402,0.7081165909767151,0.6184823513031006,0.44835537672042847,0.9316505193710327
15,0.7002762,0.61983216,0.44990164,0.9840500705604311,0.7085452675819397,0.6230577826499939,0.4534115195274353,0.9872022867202759
16,0.7012658,0.62435454,0.45472446,0.966820944807952,0.7084012627601624,0.6344126462936401,0.4652612805366516,0.8288006782531738
17,0.7027611,0.62848705,0.45908365,0.946694894116136,0.7087132334709167,0.6594827175140381,0.4929015636444092,0.9939861297607422
18,0.7207807,0.63460404,0.4657036,0.9288428352226185,0.7288029789924622,0.6570965051651001,0.4902030825614929,0.9093880653381348
19,0.7295383,0.641973,0.4735695,0.9078631169999702,0.7286130785942078,0.6422592997550964,0.4737882912158966,0.8548258543014526
20,0.7319766,0.6456163,0.47758475,0.8945657885338687,0.7334491610527039,0.6573950052261353,0.49042433500289917,0.8086031079292297
21,0.73606825,0.65082353,0.48330906,0.8785560091462317,0.7353932857513428,0.6767988801002502,0.5121871829032898,0.9401311874389648
22,0.73876005,0.6552289,0.48822317,0.8642338601094258,0.7383873462677002,0.6670244932174683,0.501247227191925,0.949140191078186
23,0.74180424,0.6596596,0.49314108,0.849301232378694,0.7387787103652954,0.6278955936431885,0.4583307206630707,0.9061317443847656
24,0.74523014,0.66428447,0.49835148,0.8368483720040774,0.7352541089057922,0.6740582585334778,0.509074866771698,0.9401656985282898
25,0.7482057,0.66836524,0.5028414,0.8227256427082834,0.7401573061943054,0.6676697731018066,0.5021081566810608,0.9301754832267761
26,0.75173813,0.6726706,0.50770223,0.8119020766189581,0.7445214986801147,0.6741234660148621,0.5095735788345337,0.8047159314155579
27,0.75708324,0.6790376,0.51497304,0.7959358180059662,0.7480931282043457,0.6722396612167358,0.5074403882026672,0.8170789480209351
28,0.7599089,0.6834292,0.5199899,0.7836129216925253,0.7449063658714294,0.6688363552093506,0.503334105014801,0.799737811088562
29,0.7626664,0.68733793,0.5245695,0.7710810785146454,0.7447463274002075,0.6773876547813416,0.5129413604736328,0.9631689190864563
30,0.76667035,0.69278425,0.5308913,0.7553893770032292,0.7453204989433289,0.6847584247589111,0.5222408771514893,0.7332483530044556
31,0.7701198,0.69737405,0.5362595,0.7423582794734195,0.7481114864349365,0.6846204996109009,0.5215066075325012,0.9025241136550903
32,0.77399665,0.70275617,0.54264003,0.7258707084987737,0.7394265532493591,0.6649438142776489,0.499038964509964,0.8382817506790161
33,0.7798648,0.7070643,0.54786813,0.7137449181438247,0.7528086304664612,0.6862491965293884,0.5231677889823914,0.7807093858718872
34,0.7880147,0.71376324,0.5558594,0.695503343226789,0.75333571434021,0.6852559447288513,0.5222029685974121,0.9502263069152832
