epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.6928705,0.50102186,0.33864453,1.4103838285313377,0.7041335701942444,0.5822157859802246,0.411009818315506,1.2001093626022339
1,0.6956372,0.54727143,0.3774436,1.2184684142281736,0.7052664756774902,0.5444674491882324,0.3744699954986572,1.092735767364502
2,0.6956025,0.55897343,0.38848445,1.1577722805964796,0.7032175064086914,0.5625098943710327,0.39185652136802673,1.0731840133666992
3,0.69564015,0.57344896,0.40266305,1.0992833169200753,0.7032479643821716,0.5985984802246094,0.42777422070503235,1.03966224193573
4,0.695625,0.5904739,0.4196906,1.0363102544712115,0.7046815156936646,0.6155977845191956,0.4451735019683838,0.9101064801216125
5,0.6958397,0.6057531,0.43520856,0.980260656604284,0.7042123675346375,0.6052250862121582,0.4345966577529907,0.7523051500320435
6,0.6977137,0.61923254,0.4490842,0.9309505728226674,0.7044461369514465,0.6613285541534424,0.494762659072876,0.9277602434158325
7,0.70069045,0.6308191,0.46131948,0.8909726153446149,0.7106702923774719,0.6501855850219727,0.4824736714363098,0.6933600902557373
8,0.7061668,0.6437526,0.47527373,0.849362539490567,0.7149062156677246,0.654789388179779,0.4874266982078552,0.6196494698524475
9,0.70989156,0.6548981,0.48754102,0.8141515345513066,0.7166428565979004,0.6655478477478027,0.49946096539497375,0.689941942691803
10,0.71419173,0.6683193,0.50243616,0.7698836187773113,0.7173424363136292,0.6921920776367188,0.5298917889595032,0.6498048901557922
11,0.7174012,0.67856205,0.5140648,0.736132469811017,0.7188373804092407,0.6777064800262451,0.5132665634155273,0.6453951001167297
12,0.72534263,0.6905348,0.527872,0.6981205427193944,0.7253202199935913,0.6927995085716248,0.5307034850120544,0.9586384296417236
13,0.76317906,0.7050283,0.54504347,0.658216980514647,0.7745029330253601,0.7269619107246399,0.5718028545379639,0.6548457145690918
14,0.8054869,0.73282725,0.57886976,0.591806899746762,0.7819152474403381,0.7115474939346313,0.5530050992965698,0.6307618021965027
15,0.82244277,0.7518669,0.6029928,0.5458054937139342,0.7878178954124451,0.7235788702964783,0.567516028881073,0.771040141582489
16,0.8391265,0.7726626,0.63022786,0.4940490429159961,0.7915453910827637,0.7376640439033508,0.585074245929718,0.8642844557762146
17,0.85509634,0.793366,0.658037,0.4435995479173298,0.7898629903793335,0.7449154257774353,0.5943484902381897,0.6411747932434082
18,0.8697932,0.8130576,0.6854803,0.39686078436766997,0.7915417551994324,0.7517577409744263,0.6031513214111328,0.940037727355957
19,0.8835218,0.83133954,0.7118068,0.3534588218112535,0.7849255800247192,0.7481592893600464,0.598256528377533,0.824540376663208
20,0.89890444,0.85149676,0.74181974,0.30628757691836056,0.7919927835464478,0.7601709961891174,0.6139200329780579,1.186124563217163
21,0.907708,0.86316645,0.75969225,0.27951224755637255,0.7876782417297363,0.7610229253768921,0.615097165107727,0.8014323711395264
22,0.91704094,0.8762647,0.7801247,0.25012680914583085,0.792304515838623,0.7681878805160522,0.6243144869804382,0.7935018539428711
23,0.92546856,0.8876306,0.7982799,0.22273909159099,0.7906337380409241,0.7682581543922424,0.6242745518684387,1.0826029777526855
24,0.9310303,0.8962843,0.8123122,0.20429643649089185,0.7926770448684692,0.7734348773956299,0.6313778758049011,0.812376081943512
25,0.9315238,0.8974632,0.8143876,0.20300523346360724,0.7921639680862427,0.7752220034599304,0.6338534355163574,0.775113046169281
26,0.94095296,0.91062266,0.8361248,0.17224564761677874,0.7965649962425232,0.7812590003013611,0.6420056223869324,1.4059385061264038
27,0.9458269,0.9177068,0.84814405,0.15643362052078488,0.7940958142280579,0.7804899215698242,0.6405991911888123,0.8091762661933899
28,0.9479298,0.92116,0.85402507,0.1492630749186383,0.7909362316131592,0.7764360308647156,0.6352372169494629,1.2663456201553345
29,0.949004,0.92293185,0.85707784,0.1457177911189538,0.7941139340400696,0.780073344707489,0.640383243560791,0.9280973076820374
30,0.9504504,0.92526484,0.86111563,0.1409160720019401,0.794010579586029,0.7813271284103394,0.6421974897384644,1.2273871898651123
31,0.9548439,0.93142104,0.8717828,0.12700109140405172,0.8004405498504639,0.7893418073654175,0.6528120636940002,0.8783453106880188
32,0.9547639,0.93126327,0.87158716,0.12741198841529555,0.793218731880188,0.7787523865699768,0.6389718055725098,0.9361501336097717
33,0.95570064,0.9329017,0.87444127,0.12494343419241,0.7865074276924133,0.7689563632011414,0.6254265308380127,0.8772834539413452
34,0.9578469,0.9359353,0.87975377,0.11714863763957084,0.7981348633766174,0.7874380946159363,0.6503853797912598,1.0989713668823242
35,0.9626155,0.94219995,0.89082354,0.10221770649092107,0.8004004955291748,0.7903589606285095,0.6541770696640015,1.2718124389648438
