epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.37190276,0.31534308,0.18988268,2.0938047214573667,0.6916104555130005,0.3986653685569763,0.24917718768119812,2.0205228328704834
1,0.6886708,0.427663,0.27726996,1.7202795199152878,0.6956604719161987,0.5503866672515869,0.3803984522819519,1.394281029701233
2,0.68987864,0.55790293,0.38793555,1.370299517376124,0.6947847604751587,0.5249894857406616,0.3564390540122986,1.4692809581756592
3,0.6898467,0.55677897,0.38683608,1.3529097746865462,0.6945224404335022,0.5833123326301575,0.4126284122467041,1.3573285341262817
4,0.69004804,0.55892384,0.38862723,1.3171928082695756,0.6951298713684082,0.5813144445419312,0.4104348123073578,1.1246405839920044
5,0.68986124,0.5610889,0.39086172,1.2716323687930657,0.6953622102737427,0.5845644474029541,0.4135023057460785,1.3078573942184448
6,0.6899409,0.5662229,0.39577612,1.224477206606244,0.6964735984802246,0.5602498054504395,0.3898443579673767,1.0542948246002197
7,0.6899249,0.5748232,0.40432236,1.1765213926535567,0.6946409940719604,0.5922054052352905,0.4213135838508606,1.0914968252182007
8,0.6904822,0.5817536,0.41099072,1.1362237798493968,0.6973970532417297,0.539104163646698,0.3693276345729828,1.0999226570129395
9,0.6974385,0.590201,0.41957,1.0943595976442904,0.7072793841362,0.6096336841583252,0.43899017572402954,1.1117693185806274
10,0.7022072,0.5993519,0.4287207,1.0515253849931665,0.7081431746482849,0.5843168497085571,0.41322875022888184,1.168168306350708
11,0.7054243,0.60748035,0.4370187,1.0127947387589868,0.7087319493293762,0.6000269651412964,0.429304301738739,1.0992510318756104
12,0.7070397,0.6129353,0.44293058,0.9904245124987947,0.7083512544631958,0.5715368986129761,0.40055862069129944,1.269666314125061
13,0.71018296,0.6205323,0.45074928,0.9524845593684429,0.7110903859138489,0.6377946138381958,0.46905040740966797,1.0509212017059326
14,0.7126516,0.62663263,0.45717973,0.9271259947842403,0.713085949420929,0.5932804346084595,0.4221709370613098,1.2653895616531372
15,0.71869385,0.6363757,0.46748558,0.8933144785848238,0.7210165858268738,0.6010609269142151,0.4301973879337311,1.059926152229309
16,0.7355765,0.6432707,0.47499132,0.8668079874146483,0.7339658141136169,0.6460980772972107,0.4779658317565918,0.9045571684837341
17,0.7500893,0.6522617,0.48489523,0.8362923659915127,0.7458113431930542,0.6694978475570679,0.5041450262069702,0.9499438405036926
18,0.7656468,0.67097205,0.5056041,0.7919548566862757,0.7504728436470032,0.6589458584785461,0.49231067299842834,0.7994335889816284
19,0.77442807,0.68458724,0.5214244,0.7533968616029847,0.750584602355957,0.6752315163612366,0.5104078054428101,0.7834976315498352
20,0.78119236,0.6943795,0.53284675,0.7256082505060941,0.755400538444519,0.6821707487106323,0.5184732675552368,0.8166438341140747
21,0.79179317,0.7087801,0.5497953,0.6833576014498821,0.7539141178131104,0.686328649520874,0.5232666730880737,0.7916055917739868
22,0.8025571,0.72367966,0.56786466,0.6388159807981965,0.7497620582580566,0.6855195760726929,0.5225630402565002,1.1434952020645142
23,0.8150419,0.73964816,0.5876545,0.5923480535754407,0.761635959148407,0.6978399753570557,0.5367227792739868,0.9355432987213135
24,0.8250188,0.75159335,0.60284215,0.5573595534524988,0.7608646154403687,0.7027505040168762,0.5427322387695312,0.8132581114768982
25,0.8374963,0.76781315,0.6238712,0.512422508777506,0.7591346502304077,0.7019978165626526,0.541601300239563,0.8646277189254761
26,0.8475763,0.77951944,0.63948274,0.48000491954184865,0.7463891506195068,0.6870934963226318,0.5244127511978149,0.6712190508842468
27,0.86048234,0.7950667,0.66055906,0.436844221570275,0.7527481317520142,0.6989777088165283,0.5380986928939819,0.8840699195861816
28,0.87015986,0.80780584,0.67822385,0.40667158540988146,0.757459282875061,0.7128186225891113,0.5545656681060791,1.1103249788284302
29,0.88037515,0.82021374,0.6958211,0.37251417964916556,0.7579954266548157,0.7182210683822632,0.5613680481910706,1.2348792552947998
30,0.88957644,0.83189255,0.71267885,0.3424303679926097,0.7539511919021606,0.7212679982185364,0.5648720860481262,1.1531788110733032
