epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.69287336,0.50104773,0.33867195,1.4102407366414613,0.7041335701942444,0.5794877409934998,0.4083016812801361,1.1972812414169312
1,0.69563663,0.54734164,0.37748006,1.2188868029208122,0.7052664756774902,0.5438455939292908,0.37389251589775085,1.0976415872573853
2,0.6956021,0.55931133,0.38884124,1.1588747454594963,0.7032175064086914,0.5715018510818481,0.4006631374359131,1.0649480819702148
3,0.6956338,0.57241696,0.4016602,1.1040668861775458,0.7032479643821716,0.5902439951896667,0.41932496428489685,1.0643105506896973
4,0.6956495,0.58856386,0.41774303,1.0393247370478473,0.7046815156936646,0.6090470552444458,0.43838778138160706,0.9231381416320801
5,0.69580835,0.60408276,0.43348154,0.984300042556811,0.7042123675346375,0.6004534959793091,0.4296380579471588,0.7697038054466248
6,0.6969855,0.61680675,0.44656062,0.9368058776553673,0.703755259513855,0.6623548865318298,0.4958815276622772,0.9127668738365173
7,0.6993627,0.62978923,0.46024847,0.8954807207554202,0.707126259803772,0.6436382532119751,0.4752884805202484,0.6872003078460693
8,0.7042024,0.6404134,0.4716423,0.8565155460864683,0.7135658264160156,0.6530228853225708,0.4854682683944702,0.634637176990509
9,0.71123767,0.6533012,0.48576885,0.8212756755985792,0.7167699933052063,0.6612662076950073,0.4946005940437317,0.6976451277732849
10,0.72118926,0.66486794,0.49858862,0.782342583167402,0.7211752533912659,0.6824416518211365,0.5185102820396423,0.6788074374198914
11,0.74993473,0.6766274,0.5118671,0.7461965129345278,0.7657036185264587,0.6991138458251953,0.5383945107460022,0.6373361945152283
12,0.7772148,0.70090526,0.5401882,0.6882452700711503,0.7711555361747742,0.7122658491134644,0.5539378523826599,0.952703595161438
13,0.7864834,0.7154757,0.55773044,0.6462323371368118,0.7742743492126465,0.7279013395309448,0.5729791522026062,0.5971319079399109
14,0.7988592,0.7309962,0.57661015,0.602090584326394,0.7771125435829163,0.7113652229309082,0.5527464747428894,0.6500161290168762
15,0.8143417,0.74779755,0.5978012,0.5584992480428913,0.7797147631645203,0.7080681324005127,0.5487012267112732,0.7815815210342407
16,0.8341641,0.76766944,0.6236524,0.5079504188103012,0.7908214926719666,0.7375470399856567,0.5848963856697083,0.9030663967132568
17,0.8499925,0.7873418,0.6498252,0.45850992919523503,0.7933672070503235,0.7476312518119812,0.5978131294250488,0.6357256174087524
18,0.8645121,0.8061174,0.6757215,0.41510469558872753,0.794881284236908,0.7566831707954407,0.6097143292427063,0.9740168452262878
19,0.8760169,0.82183135,0.69803035,0.37821587490130076,0.7938234806060791,0.7567278146743774,0.6094028353691101,0.7577729821205139
