epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.5395657,0.24287581,0.13935868,1.9161954923898359,0.5961512327194214,0.3453359603881836,0.2088150978088379,1.426807165145874
1,0.62581515,0.43555263,0.27971464,1.254836138196384,0.6763321161270142,0.4172203838825226,0.2638610601425171,1.2491610050201416
2,0.69942665,0.5467719,0.37703687,1.0218234502627879,0.7158302068710327,0.6039773225784302,0.43332070112228394,0.9202888607978821
3,0.7143373,0.6029232,0.43215802,0.9095727586293523,0.7173346877098083,0.6101975440979004,0.43976232409477234,0.8087612986564636
4,0.73527586,0.6283454,0.45870242,0.8429158217733419,0.7507491707801819,0.6432808041572571,0.4750169813632965,0.9179536700248718
5,0.7544088,0.653347,0.48577973,0.787679832287227,0.7587025761604309,0.6717769503593445,0.506929874420166,0.6146124601364136
6,0.76823413,0.67148143,0.5061,0.7393790883353993,0.770493745803833,0.6985212564468384,0.5379011034965515,0.8125075101852417
7,0.780735,0.6901043,0.52751696,0.6980625856431979,0.7719813585281372,0.6784769296646118,0.5141571164131165,0.6028170585632324
8,0.7914474,0.7062452,0.5466358,0.6571979036059561,0.7846198081970215,0.7166386842727661,0.5599238872528076,0.6649380326271057
9,0.8005121,0.7182916,0.5611361,0.6246946434242816,0.7870143055915833,0.7193529009819031,0.562937319278717,0.7328161001205444
10,0.80888826,0.7274961,0.57245594,0.5946304069101056,0.784526526927948,0.7013840675354004,0.5410081148147583,0.5456193685531616
11,0.81823754,0.7369173,0.58412784,0.5608034615841093,0.78797447681427,0.7035344839096069,0.5439335703849792,0.5917921662330627
12,0.8266888,0.74471813,0.5939655,0.5306140202793139,0.7985929250717163,0.7265745401382446,0.5717514157295227,0.49521946907043457
13,0.8352218,0.75282353,0.6042647,0.5005514539683922,0.7931154370307922,0.7106243968009949,0.5521959066390991,0.7699939012527466
14,0.8428566,0.7589224,0.61206675,0.4760110823413994,0.7906275391578674,0.7221877574920654,0.5662537813186646,0.6720542907714844
15,0.852726,0.7689338,0.62517446,0.44143521922487244,0.7983006834983826,0.7538560032844543,0.606597900390625,0.7766647338867188
16,0.8594648,0.7742636,0.63219875,0.42063313722610474,0.7961635589599609,0.7445197105407715,0.5941177606582642,0.4515272080898285
17,0.86921597,0.7830655,0.64398277,0.38901682480981076,0.7952687740325928,0.7201052904129028,0.5640084147453308,0.705734372138977
18,0.875937,0.787363,0.6497814,0.3684365611193301,0.8035378456115723,0.7418925762176514,0.5908357501029968,0.6879098415374756
