epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.6856605,0.49187595,0.33465952,1.6538848264797315,0.69465571641922,0.6007664799690247,0.43018674850463867,1.6025348901748657
1,0.6899944,0.56010634,0.39009914,1.4178703220822009,0.6956604719161987,0.5684853792190552,0.39794716238975525,1.3997817039489746
2,0.68987864,0.55818546,0.38820457,1.3767218189977604,0.6947847604751587,0.5135711431503296,0.3460060954093933,1.4498308897018433
3,0.6898467,0.5567341,0.38675815,1.3249824167176605,0.6945224404335022,0.5692256093025208,0.3986721634864807,1.2249910831451416
4,0.69004804,0.5621144,0.39169922,1.2724940101696174,0.6951298713684082,0.5883177518844604,0.41743746399879456,1.058059811592102
5,0.68986124,0.5676271,0.3972171,1.2261176728792214,0.6953622102737427,0.5754274725914001,0.4044157564640045,1.2872625589370728
6,0.6899409,0.57285684,0.40236953,1.1738235497943306,0.6964735984802246,0.5779960751533508,0.40728792548179626,0.9620689153671265
7,0.6899249,0.5797864,0.40923548,1.1237457018226604,0.6946409940719604,0.5815557241439819,0.41055265069007874,1.043634295463562
8,0.6898615,0.58845466,0.41779932,1.0783325057357769,0.6956815123558044,0.537788987159729,0.3681674599647522,0.9803135395050049
9,0.689962,0.5947939,0.42420366,1.0409012839600846,0.6949234008789062,0.600750207901001,0.42984652519226074,1.086021065711975
10,0.6898077,0.60318744,0.4326312,1.0015757182013492,0.6954476237297058,0.5736463069915771,0.40264955163002014,1.135814905166626
11,0.6900149,0.61126566,0.44093946,0.9642284755624776,0.695885181427002,0.5895067453384399,0.41854578256607056,1.0973834991455078
12,0.6898101,0.61616856,0.44621658,0.9451837910188211,0.6956918239593506,0.5939105153083801,0.42296797037124634,1.1973114013671875
13,0.68993413,0.6240885,0.45449522,0.9095705340476821,0.694896399974823,0.6462072134017944,0.4781695008277893,1.051575779914856
14,0.69006026,0.6312785,0.4620488,0.8805156777766179,0.6947702169418335,0.6004623174667358,0.4295428693294525,1.2849998474121094
15,0.6904849,0.63892704,0.47028753,0.8521587921887709,0.6991046071052551,0.6090704202651978,0.4385049343109131,1.033435583114624
16,0.7066903,0.6487555,0.4808746,0.8244064170546848,0.7100694179534912,0.642340362071991,0.47384077310562134,0.8644832968711853
17,0.71107996,0.6587074,0.49196875,0.7932613743903889,0.7117674946784973,0.6700772047042847,0.504609227180481,0.9512717723846436
18,0.71853685,0.66949344,0.5037732,0.7575335351782291,0.7138757705688477,0.6531192064285278,0.48564720153808594,0.7770652770996094
19,0.7268328,0.6800101,0.5159982,0.7229842208234333,0.7205273509025574,0.6637237071990967,0.49722209572792053,0.8377848863601685
20,0.740924,0.6879407,0.525204,0.6983314403298446,0.7306773066520691,0.6804641485214233,0.5164917707443237,0.8053378462791443
21,0.76702976,0.708538,0.54933333,0.6520382179821446,0.7523913383483887,0.6872000694274902,0.5242134928703308,0.7101449966430664
22,0.80969465,0.7343067,0.58096683,0.596391761185789,0.7524916529655457,0.6819948554039001,0.5184056162834167,1.2732722759246826
23,0.82571363,0.7510499,0.6020093,0.5448120836104456,0.7566491961479187,0.6973084807395935,0.53618323802948,0.9723056554794312
24,0.8371924,0.76437557,0.6193195,0.506315016629362,0.7541590332984924,0.6890668869018555,0.5265410542488098,0.8098067045211792
25,0.84989214,0.77868235,0.6382637,0.4641531384401298,0.7527130842208862,0.6961589455604553,0.5347541570663452,0.9621562957763672
26,0.86090475,0.7916989,0.6558318,0.42873616351835264,0.7495155334472656,0.7062739133834839,0.5471159219741821,0.6685647964477539
27,0.8743511,0.8057595,0.67530394,0.3856728875080549,0.7459810972213745,0.6979526281356812,0.5367422103881836,0.9554739594459534
28,0.8854175,0.81855154,0.693349,0.351379296666867,0.7581137418746948,0.7169302701950073,0.5597199201583862,1.126389741897583
29,0.89326984,0.82739526,0.7061337,0.32791197893074747,0.747425377368927,0.704433798789978,0.5446959733963013,1.2883307933807373
30,0.9043433,0.8392492,0.72345024,0.2926814984850567,0.7524735331535339,0.7218060493469238,0.5653636455535889,1.252680778503418
31,0.9089501,0.8468186,0.7348104,0.27720004697250206,0.746728241443634,0.7107727527618408,0.5521994233131409,1.1033071279525757
32,0.9191317,0.8569444,0.75003767,0.24648785898667883,0.7531075477600098,0.7171189785003662,0.5599527359008789,1.5321693420410156
33,0.92453694,0.86542594,0.7631595,0.22878026208069166,0.749000072479248,0.7191208600997925,0.5621892213821411,1.4244420528411865
34,0.9291504,0.8715645,0.7727484,0.21460101096284478,0.7435992956161499,0.7108114957809448,0.5524424314498901,1.1292450428009033
